frequency_ry,frequency_cm-1,raman_legacy,raman_new,ir_legacy,ir_new
0.006230033370411568,683.66741694699,2.007419319020443,2.0074193190204426,0.09559139614383061,0.09559139614383058
0.006238709677419354,684.6195319755907,1.9989790055733663,1.9989790055733652,0.09518947645587458,0.09518947645587451
0.006247385984427141,685.5716470041913,1.990586106327938,1.990586106327937,0.09478981458704466,0.09478981458704462
0.006256062291434927,686.523762032792,1.9822402873779363,1.9822402873779352,0.09439239463704459,0.09439239463704452
0.0062647385984427135,687.4758770613926,1.9739412176502174,1.9739412176502165,0.09399720084048654,0.09399720084048649
0.0062734149054505,688.4279920899933,1.965688568876524,1.9656885688765229,0.09360421756554876,0.09360421756554871
0.006282091212458286,689.3801071185939,1.9574820155656094,1.9574820155656085,0.09321342931264806,0.09321342931264802
0.0062907675194660735,690.3322221471946,1.9493212349756823,1.9493212349756817,0.09282482071312773,0.0928248207131277
0.00629944382647386,691.2843371757953,1.9412059070871703,1.9412059070871694,0.09243837652796048,0.09243837652796044
0.006308120133481646,692.2364522043958,1.9331357145757848,1.9331357145757844,0.09205408164646595,0.09205408164646592
0.006316796440489433,693.1885672329965,1.9251103427859033,1.9251103427859029,0.091671921085043,0.09167192108504299
0.006325472747497219,694.1406822615971,1.9171294797042453,1.9171294797042444,0.09129187998591645,0.0912918799859164
0.006334149054505005,695.0927972901978,1.9091928159338554,1.909192815933855,0.09091394361589789,0.09091394361589786
0.006342825361512792,696.0449123187984,1.9013000446683725,1.901300044668372,0.09053809736516061,0.09053809736516058
0.006351501668520578,696.9970273473991,1.8934508616665964,1.893450861666596,0.0901643267460284,0.09016432674602838
0.0063601779755283645,697.9491423759997,1.8856449652273395,1.8856449652273384,0.08979261739177806,0.08979261739177802
0.006368854282536151,698.9012574046004,1.877882056164562,1.8778820561645615,0.08942295505545532,0.0894229550554553
0.006377530589543937,699.853372433201,1.870161837782787,1.8701618377827862,0.08905532560870413,0.0890553256087041
0.006386206896551724,700.8054874618017,1.8624840158527947,1.862484015852794,0.08868971504060927,0.08868971504060921
0.00639488320355951,701.7576024904023,1.8548482985875847,1.8548482985875843,0.08832610945655166,0.08832610945655162
0.006403559510567296,702.709717519003,1.8472543966186112,1.8472543966186106,0.08796449507707672,0.0879644950770767
0.006412235817575083,703.6618325476036,1.8397020229722847,1.8397020229722842,0.08760485823677545,0.08760485823677544
0.006420912124582869,704.6139475762043,1.8321908930467345,1.832190893046734,0.08724718538317786,0.08724718538317781
0.0064295884315906555,705.5660626048049,1.8247207245888282,1.8247207245888277,0.0868914630756585,0.08689146307565845
0.006438264738598443,706.5181776334057,1.8172912376714554,1.8172912376714545,0.08653767798435501,0.08653767798435498
0.006446941045606229,707.4702926620063,1.8099021546710534,1.8099021546710528,0.08618581688909778,0.08618581688909774
0.0064556173526140155,708.422407690607,1.8025532002453946,1.8025532002453937,0.08583586667835212,0.08583586667835208
0.006464293659621802,709.3745227192076,1.795244101311607,1.795244101311606,0.08548781434817175,0.08548781434817171
0.006472969966629588,710.3266377478083,1.7879745870244474,1.7879745870244463,0.08514164700116417,0.08514164700116411
0.006481646273637375,711.2787527764089,1.780744388754813,1.7807443887548127,0.08479735184546727,0.08479735184546726
0.006490322580645161,712.2308678050096,1.7735532400684906,1.7735532400684897,0.08445491619373764,0.0844549161937376
0.006498998887652947,713.1829828336101,1.7664008767051365,1.7664008767051358,0.08411432746214935,0.08411432746214931
0.006507675194660734,714.1350978622108,1.759287036557491,1.7592870365574904,0.08377557316940433,0.0837755731694043
0.00651635150166852,715.0872128908114,1.7522114596508245,1.7522114596508245,0.08343864093575355,0.08343864093575354
0.0065250278086763066,716.0393279194121,1.7451738881225989,1.7451738881225987,0.08310351848202852,0.0831035184820285
0.006533704115684093,716.9914429480127,1.738174066202364,1.7381740662023635,0.08277019362868399,0.08277019362868397
0.006542380422691879,717.9435579766134,1.7312117401918665,1.731211740191866,0.08243865429485078,0.08243865429485076
0.006551056729699666,718.895673005214,1.7242866584453793,1.7242866584453784,0.08210888849739902,0.08210888849739897
